id,sequence,kind,subjectId,currentRef,currentReferenceClass,currentStatus,replacementTarget,acceptedReferenceClasses,requiredFields,sourceArtifacts,exitCriteria,blocksBom,blocksPublish,action
replace:206:verification:2:calculation:energy_storage_source,206,verification,calculation:energy_storage_source,test-fixture://review-evidence-closure/review/calculation:energy_storage_source,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:2:calculation:energy_storage_source with named reviewer signoff evidence before this review can support trusted publication.
replace:207:verification:3:design_review:energy_conversion_transduction,207,verification,design_review:energy_conversion_transduction,test-fixture://review-evidence-closure/review/design_review:energy_conversion_transduction,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:3:design_review:energy_conversion_transduction with named reviewer signoff evidence before this review can support trusted publication.
replace:208:verification:4:calculation:energy_conversion_transduction,208,verification,calculation:energy_conversion_transduction,test-fixture://review-evidence-closure/review/calculation:energy_conversion_transduction,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:4:calculation:energy_conversion_transduction with named reviewer signoff evidence before this review can support trusted publication.
replace:209:verification:5:design_review:structure_containment,209,verification,design_review:structure_containment,test-fixture://review-evidence-closure/review/design_review:structure_containment,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:5:design_review:structure_containment with named reviewer signoff evidence before this review can support trusted publication.
replace:210:verification:6:calculation:structure_containment,210,verification,calculation:structure_containment,test-fixture://review-evidence-closure/review/calculation:structure_containment,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:6:calculation:structure_containment with named reviewer signoff evidence before this review can support trusted publication.
replace:211:verification:7:design_review:sensing_instrumentation,211,verification,design_review:sensing_instrumentation,test-fixture://review-evidence-closure/review/design_review:sensing_instrumentation,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:7:design_review:sensing_instrumentation with named reviewer signoff evidence before this review can support trusted publication.
replace:212:verification:8:design_review:control_compute_communication,212,verification,design_review:control_compute_communication,test-fixture://review-evidence-closure/review/design_review:control_compute_communication,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:8:design_review:control_compute_communication with named reviewer signoff evidence before this review can support trusted publication.
replace:213:verification:9:calculation:control_compute_communication,213,verification,calculation:control_compute_communication,test-fixture://review-evidence-closure/review/calculation:control_compute_communication,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:9:calculation:control_compute_communication with named reviewer signoff evidence before this review can support trusted publication.
replace:214:verification:10:design_review:safety_protection,214,verification,design_review:safety_protection,test-fixture://review-evidence-closure/review/design_review:safety_protection,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:10:design_review:safety_protection with named reviewer signoff evidence before this review can support trusted publication.
replace:215:verification:11:design_review:environmental_interface,215,verification,design_review:environmental_interface,test-fixture://review-evidence-closure/review/design_review:environmental_interface,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:11:design_review:environmental_interface with named reviewer signoff evidence before this review can support trusted publication.
replace:216:verification:12:design_review:power_distribution,216,verification,design_review:power_distribution,test-fixture://review-evidence-closure/review/design_review:power_distribution,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:12:design_review:power_distribution with named reviewer signoff evidence before this review can support trusted publication.
replace:217:verification:13:calculation:power_distribution,217,verification,calculation:power_distribution,test-fixture://review-evidence-closure/review/calculation:power_distribution,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:13:calculation:power_distribution with named reviewer signoff evidence before this review can support trusted publication.
replace:218:verification:14:design_review:maintenance_serviceability,218,verification,design_review:maintenance_serviceability,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:14:design_review:maintenance_serviceability with named reviewer signoff evidence before this review can support trusted publication.
replace:219:verification:15:calculation:maintenance_serviceability,219,verification,calculation:maintenance_serviceability,test-fixture://review-evidence-closure/review/calculation:maintenance_serviceability,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:15:calculation:maintenance_serviceability with named reviewer signoff evidence before this review can support trusted publication.
replace:220:verification:16:design_review:mass_fluid_transport_process,220,verification,design_review:mass_fluid_transport_process,test-fixture://review-evidence-closure/review/design_review:mass_fluid_transport_process,protocol_fixture,protocol_fixture,governed_reviewer_reference,external_url; internal_reference; local_file,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,*.verification-intake-template.csv; *.verification-ledger.csv; *.engineering-review-pack.csv; *.evidence-authenticity-gate.csv,Reviewer evidence uses a named reviewer and governed evidence reference.; Verification ledger row remains accepted after intake.; Evidence Authenticity Gate row becomes accepted_production_evidence.,no,yes,Replace verification:16:design_review:mass_fluid_transport_process with named reviewer signoff evidence before this review can support trusted publication.
