component_candidate:maintenance_serviceability_lifting_handling_removable_rack_guide,component_candidate,accepted,reviewer_evidence,removable rack guide,removable rack guide is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/removable_rack_guide ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/removable_rack_guide,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,removable_rack_guide,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_lifting_handling_service_trolley_interface,component_candidate,accepted,reviewer_evidence,service trolley interface,service trolley interface is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/service_trolley_interface ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/service_trolley_interface,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,service_trolley_interface,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_service_lighting_emergency_light_fitting,component_candidate,accepted,reviewer_evidence,emergency light fitting,emergency light fitting is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/emergency_light_fitting ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/emergency_light_fitting,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,emergency_light_fitting,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_service_lighting_led_service_luminaire,component_candidate,accepted,reviewer_evidence,LED service luminaire,LED service luminaire is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/led_service_luminaire ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/led_service_luminaire,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,led_service_luminaire,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_service_lighting_lighting_switchgear,component_candidate,accepted,reviewer_evidence,lighting switchgear,lighting switchgear is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/lighting_switchgear ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/lighting_switchgear,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,lighting_switchgear,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_service_lighting_maintenance_receptacle,component_candidate,accepted,reviewer_evidence,maintenance receptacle,maintenance receptacle is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/maintenance_receptacle ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/maintenance_receptacle,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,maintenance_receptacle,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:mass_fluid_transport_process_expansion_air_removal_automatic_air_vent,component_candidate,accepted,reviewer_evidence,automatic air vent,automatic air vent is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/automatic_air_vent ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/automatic_air_vent,test-fixture://review-evidence-closure/review/design_review:mass_fluid_transport_process,,mass_fluid_transport_process,automatic_air_vent,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:mass_fluid_transport_process_expansion_air_removal_expansion_vessel,component_candidate,accepted,reviewer_evidence,expansion vessel,expansion vessel is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/expansion_vessel ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/expansion_vessel,test-fixture://review-evidence-closure/review/design_review:mass_fluid_transport_process,,mass_fluid_transport_process,expansion_vessel,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:mass_fluid_transport_process_expansion_air_removal_low_pressure_switch,component_candidate,accepted,reviewer_evidence,low pressure switch,low pressure switch is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/low_pressure_switch ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/low_pressure_switch,test-fixture://review-evidence-closure/review/design_review:mass_fluid_transport_process,,mass_fluid_transport_process,low_pressure_switch,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:mass_fluid_transport_process_expansion_air_removal_pressure_relief_valve,component_candidate,accepted,reviewer_evidence,pressure relief valve,pressure relief valve is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/pressure_relief_valve ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/pressure_relief_valve,test-fixture://review-evidence-closure/review/design_review:mass_fluid_transport_process,,mass_fluid_transport_process,pressure_relief_valve,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:mass_fluid_transport_process_filtration_treatment_coolant_filter_housing,component_candidate,accepted,reviewer_evidence,coolant filter housing,coolant filter housing is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/coolant_filter_housing ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/coolant_filter_housing,test-fixture://review-evidence-closure/review/design_review:mass_fluid_transport_process,,mass_fluid_transport_process,coolant_filter_housing,false,false,Keep reviewer evidence attached to this component-candidate allocation.
